time,device,level,code,edge,当前站ID,级位,速度,网压,车辆编号,预留
2017-12-04 11:43:24,Mc1,3,0319,1,0,0,0,0,0,0
2017-12-04 11:43:24,Mc1,3,0320,1,0,0,0,0,0,0
2017-12-04 11:43:24,M1,3,0321,1,0,0,0,0,0,0
2017-12-04 11:43:24,M1,3,0322,1,0,0,0,0,0,0
2017-12-04 11:43:24,M1,3,0323,1,0,0,0,0,0,0
2017-12-04 11:43:24,M1,3,0324,1,0,0,0,0,0,0
2017-12-04 11:43:24,Mc2,3,0325,1,0,0,0,0,0,0
2017-12-04 11:43:24,Mc2,3,0326,1,0,0,0,0,0,0
2017-12-04 11:43:24,Mc2,3,0327,1,0,0,0,0,0,0
2017-12-04 11:43:24,Mc2,3,0328,1,0,0,0,0,0,0
2017-12-04 11:43:24,M2,3,0329,1,0,0,0,0,0,0
2017-12-04 11:43:24,M2,3,0330,1,0,0,0,0,0,0
2017-12-04 11:43:24,M2,3,0331,1,0,0,0,0,0,0
2017-12-04 11:43:24,M2,3,0332,1,0,0,0,0,0,0
2017-12-04 11:43:24,Tp1,2,0233,1,0,0,0,0,0,0
2017-12-04 11:43:24,Tp2,2,0234,1,0,0,0,0,0,0
2017-12-04 11:43:24,Mc1,2,0237,1,0,0,0,0,0,0
2017-12-04 11:43:24,Mc2,2,0238,1,0,0,0,0,0,0
2017-12-04 11:43:24,Mc1,2,0239,1,0,0,0,0,0,0
2017-12-04 11:43:24,Mc2,2,0240,1,0,0,0,0,0,0
2017-12-04 11:43:24,Train,1,0149,1,0,0,0,0,0,0
2017-12-04 11:55:01,Mc1,2,0201,1,0,0,0,0,0,0
2017-12-04 11:55:01,M1,2,0202,1,0,0,0,0,0,0
2017-12-04 11:55:01,M2,2,0203,1,0,0,0,0,0,0
2017-12-04 11:55:01,Mc2,2,0204,1,0,0,0,0,0,0
2017-12-04 11:55:01,Mc1,2,0205,1,0,0,0,0,0,0
2017-12-04 11:55:01,M1,2,0206,1,0,0,0,0,0,0
2017-12-04 11:55:01,M2,2,0207,1,0,0,0,0,0,0
2017-12-04 11:55:01,Mc2,2,0208,1,0,0,0,0,0,0
2017-12-04 11:55:01,Mc1,2,0209,1,0,0,0,0,0,0
2017-12-04 11:55:01,M1,2,0210,1,0,0,0,0,0,0
2017-12-04 11:55:01,M2,2,0211,1,0,0,0,0,0,0
2017-12-04 11:55:01,Mc2,2,0212,1,0,0,0,0,0,0
2017-12-04 11:55:01,Mc1,3,0317,1,0,0,0,0,0,0
2017-12-04 11:55:01,Mc1,3,0318,1,0,0,0,0,0,0
2017-12-04 11:55:01,Mc1,3,0319,1,0,0,0,0,0,0
2017-12-04 11:55:01,Mc1,3,0320,1,0,0,0,0,0,0
2017-12-04 11:55:01,M1,3,0321,1,0,0,0,0,0,0
2017-12-04 11:55:01,M1,3,0322,1,0,0,0,0,0,0
2017-12-04 11:55:01,M1,3,0323,1,0,0,0,0,0,0
2017-12-04 11:55:01,M1,3,0324,1,0,0,0,0,0,0
2017-12-04 11:55:01,Mc2,3,0325,1,0,0,0,0,0,0
2017-12-04 11:55:01,Mc2,3,0326,1,0,0,0,0,0,0
2017-12-04 11:55:01,Mc2,3,0327,1,0,0,0,0,0,0
2017-12-04 11:55:01,Mc2,3,0328,1,0,0,0,0,0,0
2017-12-04 11:55:01,M2,3,0329,1,0,0,0,0,0,0
2017-12-04 11:55:01,M2,3,0330,1,0,0,0,0,0,0
2017-12-04 11:55:01,M2,3,0331,1,0,0,0,0,0,0
2017-12-04 11:55:01,M2,3,0332,1,0,0,0,0,0,0
2017-12-04 11:55:01,Tp1,2,0233,1,0,0,0,0,0,0
2017-12-04 11:55:01,Tp2,2,0234,1,0,0,0,0,0,0
2017-12-04 11:55:01,Mc1,2,0237,1,0,0,0,0,0,0
2017-12-04 11:55:01,Mc2,2,0238,1,0,0,0,0,0,0
2017-12-04 11:55:01,Mc1,2,0239,1,0,0,0,0,0,0
2017-12-04 11:55:01,Mc2,2,0240,1,0,0,0,0,0,0
2017-12-04 11:55:01,Train,1,0149,1,0,0,0,0,0,0
2017-12-04 11:55:27,M1,2,0210,0,0,0,0,0,0,0
2017-12-04 11:56:43,Mc1,3,0313,1,0,0,0,0,0,0
2017-12-04 11:56:43,M1,3,0314,1,0,0,0,0,0,0
2017-12-04 11:56:43,M2,3,0315,1,0,0,0,0,0,0
2017-12-04 11:56:43,Mc2,3,0316,1,0,0,0,0,0,0
2017-12-04 11:57:24,Mc1,2,0201,1,0,0,0,0,0,0
2017-12-04 11:57:24,M1,2,0202,1,0,0,0,0,0,0
2017-12-04 11:57:24,M2,2,0203,1,0,0,0,0,0,0
2017-12-04 11:57:24,Mc2,2,0204,1,0,0,0,0,0,0
2017-12-04 11:57:24,Mc1,2,0205,1,0,0,0,0,0,0
2017-12-04 11:57:24,M1,2,0206,1,0,0,0,0,0,0
2017-12-04 11:57:24,M2,2,0207,1,0,0,0,0,0,0
2017-12-04 11:57:24,Mc2,2,0208,1,0,0,0,0,0,0
2017-12-04 11:57:24,Mc1,2,0209,1,0,0,0,0,0,0
2017-12-04 11:57:24,M1,2,0210,1,0,0,0,0,0,0
2017-12-04 11:57:24,M2,2,0211,1,0,0,0,0,0,0
2017-12-04 11:57:24,Mc2,2,0212,1,0,0,0,0,0,0
2017-12-04 11:57:24,Mc1,3,0317,1,0,0,0,0,0,0
2017-12-04 11:57:24,Mc1,3,0318,1,0,0,0,0,0,0
2017-12-04 11:57:24,Mc1,3,0319,1,0,0,0,0,0,0
2017-12-04 11:57:24,Mc1,3,0320,1,0,0,0,0,0,0
2017-12-04 11:57:24,M1,3,0321,1,0,0,0,0,0,0
2017-12-04 11:57:24,M1,3,0322,1,0,0,0,0,0,0
2017-12-04 11:57:24,M1,3,0323,1,0,0,0,0,0,0
2017-12-04 11:57:24,M1,3,0324,1,0,0,0,0,0,0
2017-12-04 11:57:24,Mc2,3,0325,1,0,0,0,0,0,0
2017-12-04 11:57:24,Mc2,3,0326,1,0,0,0,0,0,0
2017-12-04 11:57:24,Mc2,3,0327,1,0,0,0,0,0,0
2017-12-04 11:57:24,Mc2,3,0328,1,0,0,0,0,0,0
2017-12-04 11:57:24,M2,3,0329,1,0,0,0,0,0,0
2017-12-04 11:57:24,M2,3,0330,1,0,0,0,0,0,0
2017-12-04 11:57:24,M2,3,0331,1,0,0,0,0,0,0
2017-12-04 11:57:24,M2,3,0332,1,0,0,0,0,0,0
2017-12-04 11:57:24,Tp1,2,0233,1,0,0,0,0,0,0
2017-12-04 11:57:24,Tp2,2,0234,1,0,0,0,0,0,0
2017-12-04 11:57:24,Mc1,2,0237,1,0,0,0,0,0,0
2017-12-04 11:57:24,Mc2,2,0238,1,0,0,0,0,0,0
2017-12-04 11:57:24,Mc1,2,0239,1,0,0,0,0,0,0
2017-12-04 11:57:24,Mc2,2,0240,1,0,0,0,0,0,0
2017-12-04 11:57:24,Train,1,0149,1,0,0,0,0,0,0
2017-12-04 11:57:59,M1,2,0210,0,0,0,0,0,0,0
2017-12-04 11:59:05,Mc1,3,0313,1,0,0,0,0,0,0
2017-12-04 11:59:05,M1,3,0314,1,0,0,0,0,0,0
2017-12-04 11:59:05,M2,3,0315,1,0,0,0,0,0,0
2017-12-04 11:59:05,Mc2,3,0316,1,0,0,0,0,0,0
2017-12-04 12:00:25,Mc1,3,0335,1,0,0,0,0,0,0
2017-12-04 12:00:25,Mc2,3,0336,1,0,0,0,0,0,0
2017-12-04 19:33:44,Mc1,2,0201,1,0,0,0,0,0,0
2017-12-04 19:33:44,M1,2,0202,1,0,0,0,0,0,0
2017-12-04 19:33:44,M2,2,0203,1,0,0,0,0,0,0
2017-12-04 19:33:44,Mc2,2,0204,1,0,0,0,0,0,0
2017-12-04 19:33:44,Mc1,2,0205,1,0,0,0,0,0,0
2017-12-04 19:33:44,M1,2,0206,1,0,0,0,0,0,0
2017-12-04 19:33:44,M2,2,0207,1,0,0,0,0,0,0
2017-12-04 19:33:44,Mc2,2,0208,1,0,0,0,0,0,0
2017-12-04 19:33:44,Mc1,2,0209,1,0,0,0,0,0,0
2017-12-04 19:33:44,M1,2,0210,1,0,0,0,0,0,0
2017-12-04 19:33:44,M2,2,0211,1,0,0,0,0,0,0
2017-12-04 19:33:44,Mc2,2,0212,1,0,0,0,0,0,0
2017-12-04 19:33:44,Mc1,3,0317,1,0,0,0,0,0,0
2017-12-04 19:33:44,Mc1,3,0318,1,0,0,0,0,0,0
2017-12-04 19:33:44,Mc1,3,0319,1,0,0,0,0,0,0
2017-12-04 19:33:44,Mc1,3,0320,1,0,0,0,0,0,0
2017-12-04 19:33:44,M1,3,0321,1,0,0,0,0,0,0
2017-12-04 19:33:44,M1,3,0322,1,0,0,0,0,0,0
2017-12-04 19:33:44,M1,3,0323,1,0,0,0,0,0,0
2017-12-04 19:33:44,M1,3,0324,1,0,0,0,0,0,0
2017-12-04 19:33:44,Mc2,3,0325,1,0,0,0,0,0,0
2017-12-04 19:33:44,Mc2,3,0326,1,0,0,0,0,0,0
2017-12-04 19:33:44,Mc2,3,0327,1,0,0,0,0,0,0
2017-12-04 19:33:44,Mc2,3,0328,1,0,0,0,0,0,0
2017-12-04 19:33:44,M2,3,0329,1,0,0,0,0,0,0
2017-12-04 19:33:44,M2,3,0330,1,0,0,0,0,0,0
2017-12-04 19:33:44,M2,3,0331,1,0,0,0,0,0,0
2017-12-04 19:33:44,M2,3,0332,1,0,0,0,0,0,0
2017-12-04 19:33:44,Tp1,2,0233,1,0,0,0,0,0,0
2017-12-04 19:33:44,Tp2,2,0234,1,0,0,0,0,0,0
2017-12-04 19:33:44,Mc1,2,0237,1,0,0,0,0,0,0
2017-12-04 19:33:44,Mc2,2,0238,1,0,0,0,0,0,0
2017-12-04 19:33:44,Mc1,2,0239,1,0,0,0,0,0,0
2017-12-04 19:33:44,Mc2,2,0240,1,0,0,0,0,0,0
2017-12-04 19:33:44,Train,1,0149,1,0,0,0,0,0,0
2017-12-11 10:13:56,Mc1,2,0201,1,0,0,0,0,0,0
2017-12-11 10:13:56,M1,2,0202,1,0,0,0,0,0,0
2017-12-11 10:13:56,M2,2,0203,1,0,0,0,0,0,0
2017-12-11 10:13:56,Mc2,2,0204,1,0,0,0,0,0,0
2017-12-11 10:13:56,Mc1,2,0205,1,0,0,0,0,0,0
2017-12-11 10:13:56,M1,2,0206,1,0,0,0,0,0,0
2017-12-11 10:13:56,M2,2,0207,1,0,0,0,0,0,0
2017-12-11 10:13:56,Mc2,2,0208,1,0,0,0,0,0,0
2017-12-11 10:13:56,Mc1,2,0209,1,0,0,0,0,0,0
2017-12-11 10:13:56,M1,2,0210,1,0,0,0,0,0,0
2017-12-11 10:13:56,M2,2,0211,1,0,0,0,0,0,0
2017-12-11 10:13:56,Mc2,2,0212,1,0,0,0,0,0,0
2017-12-11 10:13:56,Mc1,3,0317,1,0,0,0,0,0,0
2017-12-11 10:13:56,Mc1,3,0318,1,0,0,0,0,0,0
2017-12-11 10:13:56,Mc1,3,0319,1,0,0,0,0,0,0
2017-12-11 10:13:56,Mc1,3,0320,1,0,0,0,0,0,0
2017-12-11 10:13:56,M1,3,0321,1,0,0,0,0,0,0
2017-12-11 10:13:56,M1,3,0322,1,0,0,0,0,0,0
2017-12-11 10:13:56,M1,3,0323,1,0,0,0,0,0,0
2017-12-11 10:13:56,M1,3,0324,1,0,0,0,0,0,0
2017-12-11 10:13:56,Mc2,3,0325,1,0,0,0,0,0,0
2017-12-11 10:13:56,Mc2,3,0326,1,0,0,0,0,0,0
2017-12-11 10:13:56,Mc2,3,0327,1,0,0,0,0,0,0
2017-12-11 10:13:56,Mc2,3,0328,1,0,0,0,0,0,0
2017-12-11 10:13:56,M2,3,0329,1,0,0,0,0,0,0
2017-12-11 10:13:56,M2,3,0330,1,0,0,0,0,0,0
2017-12-11 10:13:56,M2,3,0331,1,0,0,0,0,0,0
2017-12-11 10:13:56,M2,3,0332,1,0,0,0,0,0,0
2017-12-11 10:13:56,Tp1,2,0233,1,0,0,0,0,0,0
2017-12-11 10:13:56,Tp2,2,0234,1,0,0,0,0,0,0
2017-12-11 10:13:56,Mc1,2,0237,1,0,0,0,0,0,0
2017-12-11 10:13:56,Mc2,2,0238,1,0,0,0,0,0,0
2017-12-11 10:13:56,Mc1,2,0239,1,0,0,0,0,0,0
2017-12-11 10:13:56,Mc2,2,0240,1,0,0,0,0,0,0
2017-12-11 10:13:56,Train,1,0149,1,0,0,0,0,0,0
2017-12-11 10:15:36,Mc1,3,0313,1,0,0,0,0,0,0
2017-12-11 10:15:36,M1,3,0314,1,0,0,0,0,0,0
2017-12-11 10:15:36,M2,3,0315,1,0,0,0,0,0,0
2017-12-11 10:15:36,Mc2,3,0316,1,0,0,0,0,0,0
2017-12-11 10:16:56,Mc1,3,0335,1,0,0,0,0,0,0
2017-12-11 10:16:56,Mc2,3,0336,1,0,0,0,0,0,0
2017-12-11 14:50:13,Mc1,2,0201,1,0,0,0,0,0,0
2017-12-11 14:50:13,M1,2,0202,1,0,0,0,0,0,0
2017-12-11 14:50:13,M2,2,0203,1,0,0,0,0,0,0
2017-12-11 14:50:13,Mc2,2,0204,1,0,0,0,0,0,0
2017-12-11 14:50:13,Mc1,2,0205,1,0,0,0,0,0,0
2017-12-11 14:50:13,M1,2,0206,1,0,0,0,0,0,0
2017-12-11 14:50:13,M2,2,0207,1,0,0,0,0,0,0
2017-12-11 14:50:13,Mc2,2,0208,1,0,0,0,0,0,0
2017-12-11 14:50:13,Mc1,2,0209,1,0,0,0,0,0,0
2017-12-11 14:50:13,M1,2,0210,1,0,0,0,0,0,0
2017-12-11 14:50:13,M2,2,0211,1,0,0,0,0,0,0
2017-12-11 14:50:13,Mc2,2,0212,1,0,0,0,0,0,0
2017-12-11 14:50:13,Mc1,3,0317,1,0,0,0,0,0,0
2017-12-11 14:50:13,Mc1,3,0318,1,0,0,0,0,0,0
2017-12-11 14:50:13,Mc1,3,0319,1,0,0,0,0,0,0
2017-12-11 14:50:13,Mc1,3,0320,1,0,0,0,0,0,0
2017-12-11 14:50:13,M1,3,0321,1,0,0,0,0,0,0
2017-12-11 14:50:13,M1,3,0322,1,0,0,0,0,0,0
2017-12-11 14:50:13,M1,3,0323,1,0,0,0,0,0,0
2017-12-11 14:50:13,M1,3,0324,1,0,0,0,0,0,0
2017-12-11 14:50:13,Mc2,3,0325,1,0,0,0,0,0,0
2017-12-11 14:50:13,Mc2,3,0326,1,0,0,0,0,0,0
2017-12-11 14:50:13,Mc2,3,0327,1,0,0,0,0,0,0
2017-12-11 14:50:13,Mc2,3,0328,1,0,0,0,0,0,0
2017-12-11 14:50:13,M2,3,0329,1,0,0,0,0,0,0
2017-12-11 14:50:13,M2,3,0330,1,0,0,0,0,0,0
2017-12-11 14:50:13,M2,3,0331,1,0,0,0,0,0,0
2017-12-11 14:50:13,M2,3,0332,1,0,0,0,0,0,0
2017-12-11 14:50:13,Tp1,2,0233,1,0,0,0,0,0,0
2017-12-11 14:50:13,Tp2,2,0234,1,0,0,0,0,0,0
2017-12-11 14:50:13,Mc1,2,0237,1,0,0,0,0,0,0
2017-12-11 14:50:13,Mc2,2,0238,1,0,0,0,0,0,0
2017-12-11 14:50:13,Mc1,2,0239,1,0,0,0,0,0,0
2017-12-11 14:50:13,Mc2,2,0240,1,0,0,0,0,0,0
2017-12-11 14:50:13,Train,1,0149,1,0,0,0,0,0,0
2017-12-11 14:51:53,Mc1,3,0313,1,0,0,0,0,0,0
2017-12-11 14:51:53,M1,3,0314,1,0,0,0,0,0,0
2017-12-11 14:51:53,M2,3,0315,1,0,0,0,0,0,0
2017-12-11 14:51:53,Mc2,3,0316,1,0,0,0,0,0,0
2017-12-11 14:53:13,Mc1,3,0335,1,0,0,0,0,0,0
2017-12-11 14:53:13,Mc2,3,0336,1,0,0,0,0,0,0
2017-12-11 18:06:40,Mc1,2,0201,1,0,0,0,0,0,0
2017-12-11 18:06:40,M1,2,0202,1,0,0,0,0,0,0
2017-12-11 18:06:40,M2,2,0203,1,0,0,0,0,0,0
2017-12-11 18:06:40,Mc2,2,0204,1,0,0,0,0,0,0
2017-12-11 18:06:40,Mc1,2,0205,1,0,0,0,0,0,0
2017-12-11 18:06:40,M1,2,0206,1,0,0,0,0,0,0
2017-12-11 18:06:40,M2,2,0207,1,0,0,0,0,0,0
2017-12-11 18:06:40,Mc2,2,0208,1,0,0,0,0,0,0
2017-12-11 18:06:40,Mc1,2,0209,1,0,0,0,0,0,0
2017-12-11 18:06:40,M1,2,0210,1,0,0,0,0,0,0
2017-12-11 18:06:40,M2,2,0211,1,0,0,0,0,0,0
2017-12-11 18:06:40,Mc2,2,0212,1,0,0,0,0,0,0
2017-12-11 18:06:40,Mc1,3,0317,1,0,0,0,0,0,0
2017-12-11 18:06:40,Mc1,3,0318,1,0,0,0,0,0,0
2017-12-11 18:06:40,Mc1,3,0319,1,0,0,0,0,0,0
2017-12-11 18:06:40,Mc1,3,0320,1,0,0,0,0,0,0
2017-12-11 18:06:40,M1,3,0321,1,0,0,0,0,0,0
2017-12-11 18:06:40,M1,3,0322,1,0,0,0,0,0,0
2017-12-11 18:06:40,M1,3,0323,1,0,0,0,0,0,0
2017-12-11 18:06:40,M1,3,0324,1,0,0,0,0,0,0
2017-12-11 18:06:40,Mc2,3,0325,1,0,0,0,0,0,0
2017-12-11 18:06:40,Mc2,3,0326,1,0,0,0,0,0,0
2017-12-11 18:06:40,Mc2,3,0327,1,0,0,0,0,0,0
2017-12-11 18:06:40,Mc2,3,0328,1,0,0,0,0,0,0
2017-12-11 18:06:40,M2,3,0329,1,0,0,0,0,0,0
2017-12-11 18:06:40,M2,3,0330,1,0,0,0,0,0,0
2017-12-11 18:06:40,M2,3,0331,1,0,0,0,0,0,0
2017-12-11 18:06:40,M2,3,0332,1,0,0,0,0,0,0
2017-12-11 18:06:40,Tp1,2,0233,1,0,0,0,0,0,0
2017-12-11 18:06:40,Tp2,2,0234,1,0,0,0,0,0,0
2017-12-11 18:06:40,Mc1,2,0237,1,0,0,0,0,0,0
2017-12-11 18:06:40,Mc2,2,0238,1,0,0,0,0,0,0
2017-12-11 18:06:40,Mc1,2,0239,1,0,0,0,0,0,0
2017-12-11 18:06:40,Mc2,2,0240,1,0,0,0,0,0,0
